1150 5995102 28232
1149 5994888 213
1148 5994743 144
1147 5993064 1678
1145 5992832 231
1144 5992660 171
1143 5979363 13296
1142 5965350 14012
1141 5965189 160
1140 5964924 264
1139 5964681 242
1138 5964519 161
1137 5936289 28229
1136 5842452 93836
1135 5842260 191
1134 5800081 42178
1133 5782957 17123
1132 5770779 12177
1131 5753965 16813
1130 5743962 10002
1129 5740303 3658
1128 5740116 186
1125 5739967 148
1124 5711734 28232
1123 5681779 29954
1122 5681630 148
1121 5656604 25025
1120 5656408 195
1119 5628148 28259
1118 5614990 13157
1117 5600917 14072
1116 5600736 180
1115 5572486 28249
1114 5478298 94187
1113 5478107 190
1112 5414303 63803
1111 5391924 22378
1110 5379634 12289
1109 5362841 16792
1108 5349908 12932
1107 5345852 4055
1106 5329631 16220
1105 5326873 2757
1104 5326686 186
1103 5322226 4459
1102 5318846 3379
1101 5313359 5486
1100 5309598 3760
1099 5303073 6524
1098 5299077 3995
1097 5294861 4215
1096 5291476 3384
1095 5285994 5481
1094 5281850 4143
1093 5259857 21992
1092 5253150 6706
1091 5223075 30074
1090 5222913 161
1089 5222603 309
1088 5197582 25020
1087 5197391 190
1086 5183710 13680
1085 5183520 189
1084 5167996 15523
1083 5167846 149
1082 5139612 28233
1081 5126347 13264
1080 5112362 13984
1079 5112200 161
1078 5103946 8253
1077 5097927 6018
1076 5095499 2427
1075 5086119 9379
1074 5078352 7766
1073 5067456 10895
1072 5052453 15002
1071 5050227 2225
1070 5047882 2344
1069 5014570 33311
1068 5014429 140
1067 5010583 3845
1065 5010382 200
1064 4998098 12283
1063 4969868 28229
1062 4954387 15480
1061 4954227 159
1060 4910791 43435
1059 4888349 22441
1058 4876178 12170
1057 4859375 16802
1056 4846749 12625
1055 4842687 4061
1052 4842540 146
1051 4842355 184
1050 4840295 2059
1049 4836559 3735
1048 4834969 1589
1047 4825431 9537
1046 4819057 6373
1045 4812476 6580
1044 4811009 1466
1043 4788378 22630
1042 4787368 1009
1041 4785642 1725
1040 4779782 5859
1039 4774465 5316
1038 4762642 11822
1036 4762495 146
1035 4762303 191
1034 4760198 2104
1033 4759245 952
1032 4758072 1172
1031 4755377 2694
1030 4751788 3588
1029 4748969 2818
1028 4741218 7750
1027 4740759 458
1026 4740037 721
1025 4735284 4752
1024 4734108 1175
1023 4730650 3457
1022 4727203 3446
1021 4720733 6469
1020 4716640 4092
1019 4701587 15052
1018 4700602 984
1017 4696880 3721
1016 4692787 4092
1015 4691172 1614
1014 4690260 911
1013 4688655 1604
1012 4678944 9710
1011 4675494 3449
1010 4668014 7479
1009 4659885 8128
1008 4657050 2834
1007 4655254 1795
1006 4653596 1657
1005 4652234 1361
1004 4647297 4936
1003 4645405 1891
1002 4645272 132
1001 4643928 1343
1000 4634601 9326
999 4631881 2719
998 4628232 3648
997 4625717 2514
996 4619602 6114
995 4616213 3388
994 4612574 3638
993 4604641 7932
992 4601375 3265
991 4586137 15237
990 4583627 2509
989 4580207 3419
988 4578609 1597
987 4577085 1523
986 4575626 1458
985 4574247 1378
984 4572462 1784
983 4570180 2281
982 4568261 1918
981 4566306 1954
980 4563304 3001
979 4557835 5468
978 4547888 9946
977 4542988 4899
976 4541800 1187
975 4535858 5941
974 4535667 190
973 4535521 145
972 4535353 167
971 4535219 133
970 4535012 206
969 4534830 181
968 4534684 145
967 4527011 7672
966 4517016 9994
965 4511234 5781
964 4504767 6466
963 4502729 2037
962 4491067 11661
961 4481898 9168
960 4475727 6170
959 4468888 6838
958 4465834 3053
957 4463367 2466
956 4458167 5199
955 4456885 1281
954 4455824 1060
953 4441263 14560
952 4439994 1268
951 4434719 5274
950 4432196 2522
949 4431009 1186
948 4426305 4703
947 4424379 1925
946 4421573 2805
945 4416325 5247
944 4412402 3922
943 4381518 30883
942 4378807 2710
941 4375147 3659
940 4370752 4394
939 4364221 6530
938 4359050 5170
937 4351769 7280
936 4350837 931
935 4350676 160
934 4347249 3426
933 4344927 2321
932 4343006 1920
931 4340659 2346
930 4339361 1297
929 4338269 1091
928 4337204 1064
927 4333362 3841
926 4332022 1339
925 4328952 3069
924 4327545 1406
923 4325761 1783
922 4323387 2373
921 4310835 12551
920 4306271 4563
919 4298959 7311
918 4297537 1421
917 4295812 1724
916 4293604 2207
915 4292030 1573
914 4289220 2809
913 4269179 20040
912 4266195 2983
911 4263793 2401
910 4258645 5147
909 4255863 2781
908 4253719 2143
907 4252493 1225
906 4251502 990
905 4249198 2303
904 4248019 1178
903 4236434 11584
902 4230351 6082
901 4225386 4964
900 4224842 543
899 4223487 1354
898 4221094 2392
897 4218906 2187
896 4217738 1167
895 4210304 7433
894 4208608 1695
893 4206839 1768
892 4205930 908
891 4200186 5743
890 4197586 2599
889 4196817 768
888 4195786 1030
887 4193757 2028
886 4191034 2722
885 4186608 4425
884 4180781 5826
883 4175388 5392
882 4172500 2887
881 4168177 4322
880 4165698 2478
879 4164601 1096
878 4163101 1499
877 4160586 2514
876 4159932 653
875 4155558 4373
874 4154296 1261
873 4148620 5675
872 4146441 2178
871 4143600 2840
870 4134468 9131
869 4131222 3245
868 4130619 602
867 4129148 1470
866 4125586 3561
865 4120134 5451
864 4118341 1792
863 4111025 7315
862 4101994 9030
861 4096954 5039
860 4094148 2805
859 4087874 6273
858 4087124 749
857 4086015 1108
856 4085116 898
855 4078514 6601
854 4077569 944
853 4071288 6280
852 4068210 3077
851 4066252 1957
850 4066130 121
845 4065981 148
844 4065824 156
843 4065662 161
842 4065498 163
841 4065328 169
840 4065161 166
839 4064997 163
834 4064830 166
833 4064668 161
832 4064527 140
831 4064359 167
830 4064209 149
829 4064039 169
827 4063911 127
826 4063749 161
824 4063587 161
823 4063426 160
822 4063283 142
821 4063134 148
818 4062987 146
817 4062815 171
816 4062665 149
815 4062512 152
814 4062381 130
813 4062255 125
812 4062112 142
811 4061951 160
810 4061781 169
809 4061614 166
808 4061446 167
807 4061278 167
806 4061109 168
803 4060945 163
802 4060802 142
801 4060659 142
800 4059231 1427
799 4037461 21769
798 4032799 4661
797 4030531 2267
796 4028074 2456
795 4023314 4759
794 4018302 5011
793 4013637 4664
792 4008907 4729
791 4004579 4327
790 4001021 3557
789 3995035 5985
788 3989121 5913
787 3983120 6000
786 3977955 5164
785 3972806 5148
784 3965796 7009
783 3956035 9760
782 3934537 21497
781 3926871 7665
780 3924634 2236
779 3920718 3915
778 3916976 3741
777 3913420 3555
776 3904041 9378
775 3897366 6674
774 3889143 8222
773 3884513 4629
772 3881739 2773
771 3879272 2466
770 3875751 3520
769 3871158 4592
768 3867442 3715
767 3852485 14956
766 3849430 3054
765 3846977 2452
764 3845040 1936
763 3839751 5288
762 3837648 2102
761 3834245 3402
760 3829657 4587
759 3816761 12895
758 3812939 3821
757 3798469 14469
756 3794960 3508
755 3792445 2514
754 3790867 1577
753 3788704 2162
752 3785406 3297
751 3780369 5036
750 3763420 16948
749 3760981 2438
748 3758220 2760
747 3754129 4090
746 3750445 3683
745 3746489 3955
744 3724337 22151
743 3701969 22367
742 3699817 2151
741 3694683 5133
740 3690333 4349
739 3687651 2681
738 3683173 4477
737 3679136 4036
736 3677272 1863
735 3673666 3605
734 3669059 4606
733 3661875 7183
732 3655452 6422
731 3653138 2313
730 3650799 2338
729 3645574 5224
728 3641495 4078
727 3624072 17422
726 3621351 2720
725 3618883 2467
724 3615737 3145
723 3613495 2241
722 3606120 7374
721 3603895 2224
718 3591555 12339
717 3585381 6173
716 3583359 2021
715 3576069 7289
714 3571256 4812
713 3566519 4736
712 3553595 12923
711 3551131 2463
337 1299365 15692
336 1294091 5273
335 1289440 4650
334 1287506 1933
333 1263577 23928
332 1260273 3303
331 1256327 3945
330 1252178 4148
329 1247167 5010
328 1242258 4908
327 1237331 4926
326 1235339 1991
325 1211036 24302
324 1206574 4461
323 1203192 3381
322 1197703 5488
321 1193940 3762
320 1187413 6526
319 1183415 3997
318 1179197 4217
317 1175810 3386
316 1170326 5483
315 1166180 4145
314 1161667 4512
313 1156705 4961
312 1153342 3362
311 1142028 11313
310 1137262 4765
309 1129250 8011
308 1120422 8827
307 1106234 14187
306 1093948 12285
305 1091964 1983
304 1075189 16774
303 1071010 4178
302 1067054 3955
301 1063100 3953
300 1061979 1120
299 1059938 2040
298 1058288 1649
297 1056540 1747
296 1054462 2077
295 1052506 1955
294 1044854 7651
293 1043479 1374
292 1041840 1638
291 1038733 3106
290 1031382 7350
289 1016339 15042
288 1014594 1744
287 1012951 1642
286 1010599 2351
285 1009672 926
284 1008061 1610
283 1005896 2164
282 1004198 1697
281 996352 7845
280 993432 2919
279 990099 3332
278 983977 6121
277 980462 3514
276 971408 9053
275 968810 2597
274 966969 1840
273 957656 9312
272 955007 2648
271 953370 1636
270 948797 4572
269 947033 1763
268 945467 1565
267 944500 966
266 942902 1597
265 938201 4700
264 936963 1237
263 935094 1868
262 932246 2847
261 929760 2485
260 925192 4567
259 922206 2985
258 919939 2266
257 913007 6931
256 910351 2655
255 906750 3600
254 904330 2419
253 899598 4731
252 897994 1603
251 890744 7249
250 888542 2201
249 886936 1605
248 886126 809
247 885247 878
246 882813 2433
245 874749 8063
244 872275 2473
243 866815 5459
242 864432 2382
241 862610 1821
240 861718 891
239 860582 1135
238 855292 5289
237 853973 1318
236 848572 5400
235 841001 7570
234 836873 4127
233 833847 3025
231 829896 3950
230 829546 349
229 828848 697
228 827494 1353
227 826790 703
226 825238 1551
225 823138 2099
224 820590 2547
223 817689 2900
222 815750 1938
221 814458 1291
220 808080 6377
219 793147 14932
218 790937 2209
217 787283 3653
216 780855 6427
215 773760 7094
214 771795 1964
213 769780 2014
212 766409 3370
211 757419 8989
210 753779 3639
209 749324 4454
208 738100 11223
207 737624 475
206 737250 373
205 729709 7540
204 726884 2824
203 723704 3179
202 721740 1963
201 718095 3644
200 716762 1332
199 707876 8885
198 707202 673
197 702866 4335
196 701452 1413
195 693417 8034
194 688183 5233
193 687533 649
192 681495 6037
191 680606 888
190 664933 15672
189 659278 5654
188 658523 754
187 652284 6238
186 644307 7976
185 643404 902
184 631838 11565
183 627552 4285
182 623702 3849
181 620446 3255
180 606301 14144
179 602638 3662
178 594573 8064
177 592918 1654
176 589834 3083
175 586935 2898
174 581597 5337
173 579406 2190
172 570492 8913
171 566055 4436
170 561081 4973
169 557029 4051
168 549022 8006
167 536495 12526
78 165692 1527
77 163192 2499
76 161553 1638
75 160867 685
74 159481 1385
73 157657 1823
72 155415 2241
71 154396 1018
70 151866 2529
69 151094 771
68 150027 1066
67 149548 478
66 145785 3762
65 142626 3158
64 140870 1755
63 137784 3085
62 135868 1915
3271 15078197 3315
61 133682 2185
3270 15076140 2056
60 131791 1890
3269 15072791 3348
59 129871 1919
3268 15069283 3507
58 126545 3325
3267 15065757 3525
57 125632 912
3266 15056764 8992
56 124589 1042
3265 15036746 20017
55 122766 1822
3264 15035014 1731
54 121236 1529
3263 15032275 2738
53 118837 2398
3262 15029712 2562
52 115965 2871
3261 15027706 2005
51 114624 1340
3260 15024982 2723
50 112914 1709
3259 15024291 690
49 110456 2457
3258 15010373 13917
48 107997 2458
3257 15003986 6386
47 106500 1496
3256 14988454 15531
46 104736 1763
3255 14987375 1078
45 103693 1042
3254 14986473 901
44 102484 1208
3253 14983698 2774
43 98485 3998
3252 14983523 174
1535 8276175 164
42 95103 3381
3251 14981945 1577
1534 8269209 6965
41 94315 787
3250 14979595 2349
1533 8265791 3417
40 87936 6378
3249 14977714 1880
1532 8265630 160
39 84700 3235
3248 14974991 2722
1531 8255451 10178
38 83865 834
3247 14971927 3063
1530 8255244 206
37 82285 1579
3246 14970015 1911
1509 8105508 5374
16 21694 2584
3225 14897825 3251
1508 8105331 176
15 19785 1908
3224 14894052 3772
1507 8102349 2981
14 18827 957
3223 14891080 2971
1506 8095396 6952
13 17510 1316
3222 14885794 5285
1505 8080013 15382
12 16417 1092
3221 14882564 3229
1504 8079846 166
11 15555 861
3220 14876352 6211
1503 8063769 16076
10 14443 1111
3219 14872994 3357
1502 8056142 7626
9 12741 1701
3218 14871694 1299
1501 8049374 6767
8 10423 2317
3217 14869647 2046
1500 8040237 9136
7 9469 953
3216 14869173 473
1495 8032676 198
2 2775 2663
3211 14859655 494
1494 8032489 186
1 0 2774
3210 14859021 633
710 3548281 2849
1496 8032875 192
3 5439 1207
3212 14860150 532
4 6647 1063
3213 14860683 1302
1498 8033068 2470
5 7711 818
3214 14861986 3485
1499 8035539 4697
6 8530 938
3215 14865472 3700
1510 8110883 5213
17 24279 1234
3226 14901077 3000
1511 8116097 6961
18 25514 2701
3227 14904078 2062
1512 8123059 167
19 28216 2777
3228 14906141 1896
1513 8123227 150
20 30994 2958
3229 14908038 3159
1514 8123378 237
21 33953 1021
3230 14911198 3738
1515 8123616 9383
22 34975 3586
3231 14914937 172
1516 8133000 181
23 38562 2504
3232 14915110 1903
1517 8133182 56382
24 41067 4255
3233 14917014 2132
1518 8189565 6963
25 45323 3291
3234 14919147 3769
1519 8196529 172
26 48615 5842
3235 14922917 3760
1520 8196702 15538
27 54458 3260
3236 14926678 3583
1521 8212241 199
28 57719 881
3237 14930262 11113
1522 8212441 5688
29 58601 2288
3238 14941376 10035
1523 8218130 7001
30 60890 4588
3239 14951412 2012
1524 8225132 155
31 65479 2273
3240 14953425 3785
1525 8225288 4927
32 67753 755
3241 14957211 3409
1526 8230216 4895
33 68509 5766
3242 14960621 4179
1527 8235112 7002
34 74276 1195
3243 14964801 1478
1528 8242115 169
35 75472 5976
3244 14966280 1419
1529 8242285 12958
36 81449 835
3245 14967700 2314
79 167220 2247
80 169468 2350
81 171819 2210
82 174030 1028
83 175059 2481
84 177541 1387
85 178929 4147
86 183077 2070
87 185148 1751
88 186900 2210
89 189111 4174
90 193286 498
91 193785 791
92 194577 2525
93 197103 4200
94 201304 3519
95 204824 865
96 205690 4041
97 209732 3475
98 213208 1182
99 214391 2356
100 216748 2616
101 219365 3719
102 223085 2387
103 225473 2012
104 227486 2482
105 229969 3408
106 233378 2434
107 235813 2489
108 238303 20238
109 258542 8369
110 266912 4342
111 271255 4446
112 275702 4115
113 279818 1505
114 281324 4457
115 285782 1335
116 287118 1153
117 288272 1451
118 289724 7399
119 297124 2151
120 299276 17998
121 317275 8851
122 326127 5648
123 331776 3996
124 335773 3533
125 339307 2025
126 341333 16345
127 357679 4432
128 362112 1125
129 363238 1899
130 365138 1325
131 366464 8148
132 374613 5144
133 379758 6816
134 386575 1901
135 388477 8177
136 396655 7534
137 404190 8478
138 412669 4950
139 417620 6717
140 424338 15064
141 439403 7514
142 446918 5054
143 451973 1342
144 453316 1543
145 454860 2125
146 456986 1319
147 458306 790
148 459097 6344
149 465442 2105
150 467548 8270
151 475819 4196
152 480016 1849
153 481866 5210
154 487077 5442
155 492520 9089
156 501610 4665
157 506276 9498
158 515775 3745
159 519521 1046
160 520568 1398
161 521967 1331
162 523299 9052
163 532352 269
164 532622 1701
165 534324 741
166 535066 1428
338 1315058 10273
339 1325332 1834
340 1327167 5066
341 1332234 5609
342 1337844 3198
343 1341043 6380
344 1347424 7304
345 1354729 5250
346 1359980 6523
347 1366504 3866
348 1370371 6248
349 1376620 4936
350 1381557 6825
351 1388383 4155
352 1392539 8138
353 1400678 4963
354 1405642 4468
355 1410111 33844
356 1443956 1916
357 1445873 4377
358 1450251 5734
359 1455986 4122
360 1460109 2206
361 1462316 21278
362 1483595 5138
363 1488734 4717
364 1493452 4338
365 1497791 2163
366 1499955 4490
367 1504446 4234
368 1508681 5567
369 1514249 4293
370 1518543 22370
371 1540914 4647
372 1545562 3880
373 1549443 5051
374 1554495 2085
375 1556581 4520
376 1561102 5340
377 1566443 5470
378 1571914 3078
379 1574993 5099
380 1580093 5560
381 1585654 6170
382 1591825 3432
383 1595258 5158
384 1600417 4704
385 1605122 4783
386 1609906 3708
387 1613615 6807
388 1620423 4791
389 1625215 4429
390 1629645 2253
391 1631899 24866
392 1656766 4736
393 1661503 5008
394 1666512 9408
395 1675921 10259
396 1686181 4122
397 1690304 4290
398 1694595 3885
399 1698481 5888
400 1704370 24192
401 1728563 2274
402 1730838 5111
403 1735950 5124
404 1741075 5395
405 1746471 3916
406 1750388 3249
407 1753638 3791
408 1757430 4558
409 1761989 4856
410 1766846 18929
411 1785776 2294
412 1788071 4675
413 1792747 7961
414 1800709 7873
415 1808583 2796
416 1811380 5026
417 1816407 7485
418 1823893 5058
419 1828952 5809
420 1834762 6154
421 1840917 3810
422 1844728 7601
423 1852330 4652
424 1856983 4420
425 1861404 3547
426 1864952 7345
427 1872298 4998
428 1877297 5006
429 1882304 23696
430 1906001 2259
431 1908261 3758
432 1912020 6672
433 1918693 4685
434 1923379 4896
435 1928276 3425
436 1931702 15483
437 1947186 4733
438 1951920 3987
439 1955908 4037
440 1959946 2100
441 1962047 4561
442 1966609 8994
443 1975604 4081
444 1979686 4477
445 1984164 4518
446 1988683 2978
447 1991662 8929
448 2000592 8169
449 2008762 2327
450 2011090 3698
451 2014789 5148
452 2019938 5128
453 2025067 4841
454 2029909 18907
455 2048817 4729
456 2053547 6334
457 2059882 2682
458 2062565 3386
459 2065952 5162
460 2071115 2761
461 2073877 10924
462 2084802 4432
463 2089235 5671
464 2094907 4276
465 2099184 3255
466 2102440 5990
467 2108431 4772
468 2113204 4243
469 2117448 3898
470 2121347 5423
471 2126771 4701
472 2131473 5690
473 2137164 22294
474 2159459 2483
475 2161943 4452
476 2166396 4320
477 2170717 5195
478 2175913 2540
479 2178454 4311
480 2182766 3658
481 2186425 4286
482 2190712 6172
483 2196885 26815
484 2223701 2475
485 2226177 5278
486 2231456 169
488 2231626 5100
489 2236727 15938
490 2252666 2118
491 2254785 2480
492 2257266 4045
493 2261312 3127
494 2264440 4126
495 2268567 3555
496 2272123 10946
497 2283070 10393
498 2293464 5435
499 2298900 13056
500 2311957 4733
501 2316691 5660
502 2322352 7533
503 2329886 7770
504 2337657 5314
505 2342972 7407
506 2350380 4422
507 2354803 3471
508 2358275 4399
509 2362675 6626
510 2369302 4890
511 2374193 31950
512 2406144 2212
513 2408357 13122
514 2421480 11002
515 2432483 7142
516 2439626 3593
517 2443220 12512
518 2455733 4395
519 2460129 2911
520 2463041 8411
521 2471453 2656
522 2474110 3239
523 2477350 2228
524 2479579 4374
525 2483954 16372
526 2500327 2284
527 2502612 4251
528 2506864 7246
529 2514111 4328
530 2518440 1941
531 2520382 5585
532 2525968 21751
533 2547720 2277
534 2549998 1902
535 2551901 2407
536 2554309 2770
537 2557080 18551
538 2575632 4265
539 2579898 6534
540 2586433 9849
541 2596283 4650
542 2600934 4445
543 2605380 3796
544 2609177 1899
545 2611077 6730
546 2617808 2694
547 2620503 5021
548 2625525 3281
549 2628807 7158
550 2635966 3570
551 2639537 4863
552 2644401 7011
553 2651413 4595
554 2656009 5668
555 2661678 4354
556 2666033 2178
557 2668212 22487
558 2690700 4630
559 2695331 3784
560 2699116 13512
561 2712629 2036
562 2714666 2039
563 2716706 2147
564 2718854 2956
565 2721811 1698
566 2723510 19524
567 2743035 4481
568 2747517 3792
569 2751310 4711
570 2756022 2676
571 2758699 2462
572 2761162 2230
573 2763393 2950
574 2766344 2378
575 2768723 2973
576 2771697 22837
577 2794535 4504
578 2799040 7291
579 2806332 2248
580 2808581 4069
581 2812651 1979
582 2814631 2005
583 2816637 3777
584 2820415 6134
585 2826550 5813
586 2832364 4369
587 2836734 4701
588 2841436 5303
589 2846740 3826
590 2850567 4797
591 2855365 4533
592 2859899 24598
593 2884498 2232
594 2886731 4119
595 2890851 4119
596 2894971 4633
597 2899605 2635
598 2902241 2245
599 2904487 2435
600 2906923 2435
601 2909359 2840
602 2912200 16727
603 2928928 4463
604 2933392 4483
605 2937876 2083
606 2939960 8329
607 2948290 2390
608 2950681 2889
609 2953571 2803
610 2956375 2863
611 2959239 20549
612 2979789 5407
613 2985197 4152
614 2989350 10105
615 2999456 10878
616 3010335 2288
617 3012624 4542
618 3017167 2874
619 3020042 5201
620 3025244 4020
621 3029265 6580
622 3035846 6788
623 3042635 3449
624 3046085 4200
625 3050286 3156
626 3053443 4759
627 3058203 1937
628 3060141 5105
629 3065247 23849
630 3089097 2187
631 3091285 3991
632 3095277 4260
633 3099538 164
634 3099703 2420
635 3102124 15610
636 3117735 2261
637 3119997 3138
638 3123136 4176
639 3127313 2673
640 3129987 2476
641 3132464 21470
642 3153935 4177
643 3158113 16478
644 3174592 4034
645 3178627 2246
646 3180874 4252
647 3185127 17097
648 3202225 4575
649 3206801 2100
650 3208902 12963
651 3221866 9732
652 3231599 5261
653 3236861 5566
654 3242428 2974
655 3245403 4253
656 3249657 9000
657 3258658 5609
658 3264268 5132
659 3269401 7105
660 3276507 6840
661 3283348 6651
662 3290000 5173
663 3295174 29395
664 3324570 3275
665 3327846 3938
666 3331785 5519
667 3337305 2650
668 3339956 7602
669 3347559 1924
670 3349484 2301
671 3351786 3002
672 3354789 4389
673 3359179 3044
674 3362224 2663
675 3364888 3817
676 3368706 2934
677 3371641 21267
678 3392909 5675
679 3398585 7427
680 3406013 4161
681 3410175 4630
682 3414806 1925
683 3416732 6210
684 3422943 2862
685 3425806 2488
686 3428295 2210
687 3430506 3068
688 3433575 13785
689 3447361 4233
690 3451595 4640
691 3456236 1837
692 3458074 4483
693 3462558 5597
694 3468156 2274
695 3470431 2416
696 3472848 4619
697 3477468 3560
698 3481029 9084
699 3490114 7490
700 3497605 4119
701 3501725 5259
702 3506985 2991
703 3509977 15976
704 3525954 4997
705 3530952 6003
706 3536956 4374
707 3541331 2257
708 3543589 2679
709 3546269 2011
1539 8276340 3142
1540 8279483 6745
1541 8286229 3282
1542 8289512 4731
1543 8294244 5658
1544 8299903 7531
1545 8307435 7768
1546 8315204 5312
1547 8320517 7405
1548 8327923 4420
1549 8332344 3469
1550 8335814 4397
1551 8340212 745
1552 8340958 1059
1553 8342018 2902
1554 8344921 4374
1555 8349296 9642
1556 8358939 2154
1557 8361094 3129
1558 8364224 2064
1559 8366289 2245
1560 8368535 27006
1561 8395542 1858
1562 8397401 1738
1563 8399140 5338
1564 8404479 5428
1565 8409908 2465
1566 8412374 3376
1567 8415751 4740
1568 8420492 3691
1569 8424184 3344
1570 8427529 15452
1571 8442982 4108
1572 8447091 3561
1573 8450653 10121
1574 8460775 1646
1575 8462422 1467
1576 8463890 5832
1577 8469723 10924
1578 8480648 5218
1579 8485867 3820
1580 8489688 2163
1581 8491852 1274
1582 8493127 632
1583 8493760 1498
1584 8495259 4617
1585 8499877 2703
1586 8502581 1919
1587 8504501 8759
1588 8513261 6239
1589 8519501 5159
1590 8524661 1940
1591 8526602 6442
1592 8533045 2936
1593 8535982 2906
1594 8538889 7478
1595 8546368 1664
1596 8548033 2084
1597 8550118 2559
1598 8552678 1666
1599 8554345 1568
1600 8555914 10885
1601 8566800 7582
1602 8574383 3348
1603 8577732 3005
1604 8580738 1867
1605 8582606 5542
1606 8588149 8153
1607 8596303 3175
1608 8599479 545
1609 8600025 3624
1610 8603650 5091
1611 8608742 6877
1612 8615620 889
1613 8616510 2331
1614 8618842 4336
1615 8623179 3520
1616 8626700 2873
1617 8629574 5594
1618 8635169 5056
1619 8640226 7322
1620 8647549 1092
1621 8648642 3907
1622 8652550 1315
1623 8653866 7315
1624 8661182 3261
1625 8664444 4350
1626 8668795 4844
1627 8673640 2313
1628 8675954 6047
1629 8682002 2247
1630 8684250 1676
1631 8685927 15280
1632 8701208 9265
1633 8710474 5361
1634 8715836 1339
1635 8717176 5664
1636 8722841 1361
1637 8724203 6532
1638 8730736 4601
1639 8735338 4577
1640 8739916 9736
1641 8749653 1699
1642 8751353 3445
1643 8754799 15674
1644 8770474 9565
1645 8780040 3877
1646 8783918 7864
1647 8791783 13747
1648 8805531 3765
1649 8809297 14059
1650 8823357 5367
1651 8828725 9618
1652 8838344 1985
1653 8840330 1819
1654 8842150 2611
1655 8844762 3153
1656 8847916 9504
1657 8857421 3428
1658 8860850 8344
1659 8869195 2103
1660 8871299 1692
1661 8872992 1031
1662 8874024 1444
1663 8875469 1021
1664 8876491 1334
1665 8877826 5326
1666 8883153 4958
1667 8888112 2117
1668 8890230 1704
1669 8891935 3982
1670 8895918 2285
1671 8898204 2222
1672 8900427 7636
1673 8908064 1281
1674 8909346 1440
1675 8910787 4245
1676 8915033 1229
1677 8916263 1197
1678 8917461 1374
1679 8918836 1651
1680 8920488 5149
1681 8925638 2488
1682 8928127 1338
1683 8929466 3147
1684 8932614 10894
1685 8943509 3794
1686 8947304 9541
1687 8956846 3750
1688 8960597 1531
1689 8962129 2078
1690 8964208 6997
1691 8971206 1829
1692 8973036 7327
1693 8980364 3351
1694 8983716 1884
1695 8985601 12852
1696 8998454 5216
1697 9003671 4641
1698 9008313 1340
1699 9009654 2438
1700 9012093 2285
1701 9014379 2117
1702 9016497 3570
1703 9020068 1344
1704 9021413 11009
1705 9032423 1133
1706 9033557 635
1707 9034193 4723
1708 9038917 2004
1709 9040922 1258
1710 9042181 865
1711 9043047 7376
1712 9050424 3079
1713 9053504 1858
1714 9055363 2841
1715 9058205 934
1716 9059140 1284
1717 9060425 1319
1718 9061745 491
1719 9062237 3935
1720 9066173 4584
1721 9070758 4921
1722 9075680 3208
1723 9078889 2174
1724 9081064 823
1725 9081888 749
1726 9082638 1208
1727 9083847 5648
1728 9089496 1554
1729 9091051 731
1730 9091783 1648
1731 9093432 12942
1732 9106375 517
1733 9106893 1805
1734 9108699 2435
1735 9111135 2286
1736 9113422 2651
1737 9116074 1613
1738 9117688 585
1739 9118274 2124
1740 9120399 2160
1741 9122560 2164
1742 9124725 2287
1743 9127013 2099
1744 9129113 445
1745 9129559 2392
1746 9131952 1197
1747 9133150 3065
1748 9136216 1523
1749 9137740 670
1750 9138411 1008
1751 9139420 4283
1752 9143704 5427
1753 9149132 2983
1754 9152116 2715
1755 9154832 3708
1756 9158541 2090
1757 9160632 3974
1758 9164607 13105
1759 9177713 2481
1760 9180195 1885
1761 9182081 3589
1762 9185671 3832
1763 9189504 3842
1764 9193347 1863
1765 9195211 5405
1766 9200617 6843
1767 9207461 2475
1768 9209937 4549
1769 9214487 6943
1770 9221431 1470
1771 9222902 2451
1772 9225354 2640
1773 9227995 781
1774 9228777 5328
1775 9234106 236
1776 9234343 805
1777 9235149 3544
1778 9238694 5893
1779 9244588 1205
1780 9245794 1352
1781 9247147 3654
1782 9250802 4550
1783 9255353 2354
1784 9257708 2170
1785 9259879 3744
1786 9263624 4028
1787 9267653 896
1788 9268550 2905
1789 9271456 1107
1790 9272564 1751
1791 9274316 1970
1792 9276287 3094
1793 9279382 7111
1794 9286494 8580
1795 9295075 3934
1796 9299010 3965
1797 9302976 4595
1798 9307572 3871
1799 9311444 4598
1800 9316043 1125
1801 9317169 4184
1802 9321354 2676
1803 9324031 1684
1804 9325716 1046
1805 9326763 4008
1806 9330772 3844
1807 9334617 2858
1808 9337476 1258
1809 9338735 3134
1810 9341870 7659
1811 9349530 19042
1812 9368573 2165
1813 9370739 3753
1814 9374493 1615
1815 9376109 4221
1816 9380331 5089
1817 9385421 8822
1818 9394244 3112
1819 9397357 13345
1820 9410703 3713
1821 9414417 153
1822 9414571 6343
1823 9420915 8679
1824 9429595 5736
1825 9435332 2135
1826 9437468 4943
1827 9442412 1182
1828 9443595 3832
1829 9447428 6333
1830 9453762 1633
1831 9455396 3408
1832 9458805 2774
1833 9461580 6261
1834 9467842 5364
1835 9473207 1775
1836 9474983 6723
1837 9481707 3642
1838 9485350 10403
1839 9495754 6949
1840 9502704 4531
1841 9507236 3493
1842 9510730 6421
1843 9517152 9607
1844 9526760 1561
1845 9528322 2746
1846 9531069 2369
1847 9533439 4528
1848 9537968 8682
1849 9546651 1554
1850 9548206 4784
1851 9552991 7359
1852 9560351 1252
1853 9561604 1030
